timestamp,ip_address,username,endpoint,user_agent,status_code,country,response_time,device_id,is_malicious,campaign_id,attack_type
2026-09-23 10:02:59,192.168.8.44,yasmin@mailservice.net,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,AU,81,dev_39350,0,benign,benign
2026-09-23 10:02:59,192.168.9.102,liam058@techhub.io,/api/v1/auth/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,200,US,88,dev_27464,0,benign,benign
2026-09-23 10:02:59,103.93.59.26,james.target36@example.com,/api/v1/auth/login,Chrome_120,401,VN,484,bot_dev_9692,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:00,192.168.4.59,sam@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,CA,83,dev_34004,0,benign,benign
2026-09-23 10:03:00,192.168.25.115,rachel@techhub.io,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",200,US,93,dev_72709,0,benign,benign
2026-09-23 10:03:00,198.51.100.25,alice@example.com,/api/v1/auth/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,200,US,178,nat_dev_468,0,benign_nat,corporate_nat
2026-09-23 10:03:00,103.209.41.5,alex.target263@cloudsec.org,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,RO,268,bot_dev_8302,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:01,185.173.191.93,vip_mia_78@example.com,/login,HeadlessChrome-121,401,BR,198,bot_dev_5081,1,campaign_bravo,credential_stuffing
2026-09-23 10:03:02,192.168.48.246,victor@techhub.io,/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,US,76,dev_22053,0,benign,benign
2026-09-23 10:03:02,192.168.28.24,priya@techhub.io,/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,CA,139,dev_39131,0,benign,benign
2026-09-23 10:03:02,103.168.93.221,priya.target22@example.com,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,RU,233,bot_dev_2265,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:03,103.80.39.200,ursula.target296@techhub.io,/api/v1/auth/login,Chrome_120,401,IN,434,bot_dev_8401,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:03,103.208.115.5,quinn.target166@example.com,/api/v1/auth/login,Chrome_120,401,DE,452,bot_dev_8465,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:04,192.168.30.64,james614@techhub.io,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",200,FR,210,dev_10330,0,benign,benign
2026-09-23 10:03:04,192.168.43.228,robert@mailservice.net,/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,US,175,dev_68077,0,benign,benign
2026-09-23 10:03:05,192.168.25.49,felix@techhub.io,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,JP,64,dev_72230,0,benign,benign
2026-09-23 10:03:05,103.32.124.186,sneha.target368@example.com,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,RO,203,bot_dev_7816,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:06,172.16.14.128,felix@corp.local,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",401,US,228,dev_37021,0,benign,benign
2026-09-23 10:03:06,192.168.32.226,liam449@example.com,/api/v1/auth/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,FR,125,dev_74469,0,benign,benign
2026-09-23 10:03:07,192.168.31.88,quinn067@example.com,/api/v1/auth/login,FIREFOX_123,200,FR,185,dev_13457,0,benign,benign
2026-09-23 10:03:07,192.168.49.103,xander@cloudsec.org,/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,CA,128,dev_88111,0,benign,benign
2026-09-23 10:03:09,192.168.22.13,sophia@corp.local,/api/v1/auth/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",200,GB,81,dev_83941,0,benign,benign
2026-09-23 10:03:09,103.14.75.223,daniel.target52@cloudsec.org,/api/v1/auth/login,Chrome_120,401,RO,453,bot_dev_1319,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:10,192.168.12.179,ursula255@corp.local,/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,DE,176,dev_11735,0,benign,benign
2026-09-23 10:03:10,192.168.13.65,hannah@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,IN,72,dev_32670,0,benign,benign
2026-09-23 10:03:10,103.61.203.179,ananya.target48@corp.local,/api/v1/auth/login,Chrome_120,401,BR,433,bot_dev_5492,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:10,103.73.110.104,sneha.target105@corp.local,/api/v1/auth/login,Chrome_120,401,ID,205,bot_dev_5232,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:12,192.168.9.111,julia@corp.local,/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",200,DE,137,dev_37080,0,benign,benign
2026-09-23 10:03:12,103.219.210.28,oscar.target338@techhub.io,/api/v1/auth/login,Chrome_120,401,ID,445,bot_dev_6410,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:13,192.168.47.104,laura376@cloudsec.org,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,US,124,dev_42112,0,benign,benign
2026-09-23 10:03:13,192.168.31.43,isabella@corp.local,/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,US,107,dev_16145,0,benign,benign
2026-09-23 10:03:13,103.30.37.187,ian.target157@cloudsec.org,/api/v1/auth/login,Chrome_120,401,IN,482,bot_dev_8773,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:14,103.187.152.111,julia.target325@techhub.io,/api/v1/auth/login,Chrome_120,401,IN,208,bot_dev_5427,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:15,103.247.191.66,charlie.target295@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,DE,280,bot_dev_4452,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:15,103.125.99.91,james.target389@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,IN,292,bot_dev_3418,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:16,172.16.17.29,elena780@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,IN,122,dev_31577,0,benign,benign
2026-09-23 10:03:17,192.168.34.112,claire@mailservice.net,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",200,IN,85,dev_69468,0,benign,benign
2026-09-23 10:03:17,103.100.246.251,tarun.target332@mailservice.net,/api/v1/auth/login,Chrome_120,401,ID,310,bot_dev_6659,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:17,185.232.49.204,vip_grace_67@example.com,/login,HeadlessChrome-121,401,IN,230,bot_dev_4916,1,campaign_bravo,credential_stuffing
2026-09-23 10:03:18,192.168.43.135,ian440@techhub.io,/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,CA,208,dev_78201,0,benign,benign
2026-09-23 10:03:18,192.168.4.52,quinn067@techhub.io,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",200,GB,126,dev_41407,0,benign,benign
2026-09-23 10:03:18,192.168.4.59,sam@mailservice.net,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,GB,153,dev_34004,0,benign,benign
2026-09-23 10:03:18,198.51.100.25,aravind@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,US,166,nat_dev_421,0,benign_nat,corporate_nat
2026-09-23 10:03:19,192.168.26.77,isabella976@example.com,/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",200,IN,71,dev_49052,0,benign,benign
2026-09-23 10:03:20,172.16.22.70,brian415@techhub.io,/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,200,US,80,dev_57652,0,benign,benign
2026-09-23 10:03:20,192.168.22.42,robert@example.com,/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,FR,77,dev_22478,0,benign,benign
2026-09-23 10:03:20,103.210.10.200,rachel.target224@techhub.io,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,RO,214,bot_dev_1558,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:21,192.168.2.59,thomas798@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,CA,158,dev_65985,0,benign,benign
2026-09-23 10:03:21,103.167.92.80,olivia.target267@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,UA,362,bot_dev_1325,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:22,192.168.21.151,ananya@mailservice.net,/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,200,GB,121,dev_86116,0,benign,benign
2026-09-23 10:03:22,192.168.26.198,kevin498@example.com,/login,FIREFOX_123,200,CA,157,dev_40423,0,benign,benign
2026-09-23 10:03:22,198.51.100.25,deepak@corp.local,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",200,US,98,nat_dev_218,0,benign_nat,corporate_nat
2026-09-23 10:03:22,103.87.114.191,nina.target133@corp.local,/api/v1/auth/login,Chrome_120,401,VN,389,bot_dev_8859,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:23,192.168.3.120,kevin@cloudsec.org,/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",200,DE,76,dev_77143,0,benign,benign
2026-09-23 10:03:23,103.107.134.246,julia.target216@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,US,206,bot_dev_7352,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:23,103.167.67.234,zach.target241@example.com,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,NG,279,bot_dev_8320,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:23,103.171.157.97,sophia.target163@techhub.io,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,CN,318,bot_dev_4844,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:24,192.168.38.187,marcus@corp.local,/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,200,US,137,dev_50075,0,benign,benign
2026-09-23 10:03:25,192.168.23.19,emma@example.com,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",200,US,166,dev_90070,0,benign,benign
2026-09-23 10:03:26,192.168.28.189,peter@techhub.io,/api/v1/auth/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,US,72,dev_50645,0,benign,benign
2026-09-23 10:03:26,192.168.25.49,felix@techhub.io,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,US,97,dev_72230,0,benign,benign
2026-09-23 10:03:26,192.168.27.71,elena@cloudsec.org,/api/v1/auth/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,GB,165,dev_25953,0,benign,benign
2026-09-23 10:03:26,192.168.29.77,victor@cloudsec.org,/api/v1/auth/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",401,JP,287,dev_26366,0,benign,benign
2026-09-23 10:03:27,198.51.100.25,kevin498@example.com,/api/v1/auth/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,US,85,nat_dev_605,0,benign_nat,corporate_nat
2026-09-23 10:03:28,192.168.3.9,ian@mailservice.net,/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",200,IN,129,dev_33182,0,benign,benign
2026-09-23 10:03:28,103.213.42.184,isabella.target293@cloudsec.org,/api/v1/auth/login,Chrome_120,401,RO,241,bot_dev_7384,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:29,192.168.17.218,nina@techhub.io,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,US,120,dev_14588,0,benign,benign
2026-09-23 10:03:29,103.112.122.78,quinn.target247@mailservice.net,/api/v1/auth/login,Chrome_120,401,RO,249,bot_dev_9876,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:30,192.168.46.215,ananya386@cloudsec.org,/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,US,175,dev_85963,0,benign,benign
2026-09-23 10:03:30,192.168.47.35,priya255@techhub.io,/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,DE,165,dev_72869,0,benign,benign
2026-09-23 10:03:30,103.213.54.202,quinn.target311@corp.local,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,NG,349,bot_dev_7390,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:31,192.168.15.96,sam236@corp.local,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,IN,101,dev_62685,0,benign,benign
2026-09-23 10:03:32,192.168.18.252,kevin@corp.local,/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,CA,137,dev_35451,0,benign,benign
2026-09-23 10:03:32,192.168.25.13,julia@example.com,/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,IN,93,dev_68564,0,benign,benign
2026-09-23 10:03:32,192.168.17.218,nina@techhub.io,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,US,164,dev_14588,0,benign,benign
2026-09-23 10:03:34,192.168.29.39,alice@cloudsec.org,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,CA,91,dev_52626,0,benign,benign
2026-09-23 10:03:34,192.168.17.64,george@corp.local,/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",200,IN,71,dev_88924,0,benign,benign
2026-09-23 10:03:34,192.168.24.121,robert847@techhub.io,/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",200,JP,131,dev_48543,0,benign,benign
2026-09-23 10:03:35,192.168.2.59,thomas798@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,IN,61,dev_65985,0,benign,benign
2026-09-23 10:03:35,192.168.1.93,noah@techhub.io,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,DE,115,dev_11296,0,benign,benign
2026-09-23 10:03:35,103.228.9.171,priya.target269@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,IN,454,bot_dev_4659,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:36,192.168.7.162,brian849@example.com,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",200,CA,60,dev_57039,0,benign,benign
2026-09-23 10:03:36,192.168.41.64,marcus987@corp.local,/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,US,169,dev_89213,0,benign,benign
2026-09-23 10:03:37,192.168.26.68,charlie256@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",200,JP,187,dev_74840,0,benign,benign
2026-09-23 10:03:37,192.168.10.170,marcus149@example.com,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",200,IN,64,dev_76301,0,benign,benign
2026-09-23 10:03:37,103.156.238.147,james.target350@example.com,/api/v1/auth/login,Chrome_120,401,IN,314,bot_dev_5892,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:38,192.168.25.115,rachel@techhub.io,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",200,US,111,dev_72709,0,benign,benign
2026-09-23 10:03:39,192.168.24.184,xander@mailservice.net,/api/v1/auth/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,200,GB,117,dev_64396,0,benign,benign
2026-09-23 10:03:39,192.168.27.233,noah@corp.local,/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,FR,189,dev_94523,0,benign,benign
2026-09-23 10:03:39,192.168.45.58,frank@mailservice.net,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,CA,157,dev_72743,0,benign,benign
2026-09-23 10:03:39,103.47.15.168,quinn.target92@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,DE,287,bot_dev_1389,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:39,103.167.72.71,brian.target330@corp.local,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,DE,423,bot_dev_7215,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:40,192.168.50.72,sneha@example.com,/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,JP,210,dev_38885,0,benign,benign
2026-09-23 10:03:40,103.192.6.11,yasmin.target363@example.com,/api/v1/auth/login,Chrome_120,401,RO,262,bot_dev_4960,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:41,192.168.28.6,sam@example.com,/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,200,AU,146,dev_31146,0,benign,benign
2026-09-23 10:03:41,192.168.1.65,david@corp.local,/api/v1/auth/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,JP,68,dev_25031,0,benign,benign
2026-09-23 10:03:42,192.168.46.142,henry@techhub.io,/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,200,US,158,dev_70710,0,benign,benign
2026-09-23 10:03:42,198.51.100.25,henry@example.com,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,US,97,nat_dev_925,0,benign_nat,corporate_nat
2026-09-23 10:03:42,198.51.100.25,sophia@example.com,/api/v1/auth/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,US,132,nat_dev_600,0,benign_nat,corporate_nat
2026-09-23 10:03:43,192.168.27.135,xander@example.com,/api/v1/auth/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,US,63,dev_50166,0,benign,benign
2026-09-23 10:03:43,103.92.91.230,daniel.target207@example.com,/api/v1/auth/login,Chrome_120,401,NG,204,bot_dev_4953,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:44,103.92.215.247,ananya.target48@corp.local,/api/v1/auth/login,Chrome_120,401,RU,445,bot_dev_4913,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:45,192.168.3.9,ian@mailservice.net,/api/v1/auth/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",200,DE,80,dev_33182,0,benign,benign
2026-09-23 10:03:45,103.42.131.27,yasmin.target6@techhub.io,/api/v1/auth/login,Chrome_120,401,US,327,bot_dev_9492,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:46,192.168.50.72,sneha@example.com,/login,"Mozilla/5.0 (Linux; Android 14; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",200,JP,184,dev_38885,0,benign,benign
2026-09-23 10:03:46,192.168.39.126,sophia@cloudsec.org,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/122.0.2365.52",200,US,98,dev_23225,0,benign,benign
2026-09-23 10:03:47,192.168.30.160,brian@techhub.io,/api/v1/auth/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",200,US,92,dev_44446,0,benign,benign
2026-09-23 10:03:47,192.168.33.221,alex@techhub.io,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,US,144,dev_79355,0,benign,benign
2026-09-23 10:03:47,103.49.215.127,olivia.target147@cloudsec.org,/api/v1/auth/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",401,US,402,bot_dev_5396,1,campaign_alpha,credential_stuffing
2026-09-23 10:03:48,192.168.32.175,ian@corp.local,/api/v1/auth/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",200,IN,187,dev_69740,0,benign,benign
2026-09-23 10:03:48,192.168.33.130,deepak@corp.local,/api/v1/auth/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",200,GB,147,dev_17451,0,benign,benign
